MassiveID,filename,SampleType,SampleTypeSub1,NCBITaxonomy,YearOfAnalysis,SampleCollectionMethod,SampleExtractionMethod,InternalStandardsUsed,MassSpectrometer,IonizationSourceAndPolarity,ChromatographyAndPhase,SubjectIdentifierAsRecorded,AgeInYears,BiologicalSex,UBERONBodyPartName,TermsofPosition,HealthStatus,DOIDCommonName,ComorbidityListDOIDIndex,SampleCollectionDateandTime,Country,HumanPopulationDensity,LatitudeandLongitude,DepthorAltitudeMeters,qiita_sample_name,UniqueSubjectID,LifeStage,UBERONOntologyIndex,DOIDOntologyIndex,ATTRIBUTE_HMP_ID,ATTRIBUTE_HMP_Strain,ATTRIBUTE_NCBI ID,ATTRIBUTE_Domain,ATTRIBUTE_SuperPhyla,ATTRIBUTE_Phylum,ATTRIBUTE_Class,ATTRIBUTE_Order,ATTRIBUTE_Family,ATTRIBUTE_Genus,ATTRIBUTE_Species,ATTRIBUTE_Subspecies,ATTRIBUTE_Source,ATTRIBUTE_Source_health_status,ATTRIBUTE_Media_type,ATTRIBUTE_Sample _type,ATTRIBUTE_sampletype
MSV000084475,HM_764_BA5_01_47075.mzXML,blank_culturemedia,blank_culturemedia,999414|Fusobacterium nucleatum,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_758,Fusobacterium nucleatum subsp. animalis F0419,999414,Bacteria,not applicable,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,not applicable,oral,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_768_BD6_01_47124.mzXML,blank_culturemedia,blank_culturemedia,1105031|Clostridium sp. MSTE9,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_764,Clostridium sp. MSTE9,1105031,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,not applicable,not applicable,oral,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_77_BE10_01_47148.mzXML,blank_culturemedia,blank_culturemedia,936594|Lachnoanaerobaculum sp. ICM7,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_768,Lachnospiraceae sp. ICM7,936594,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,not applicable,not applicable,oral,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_7_BD5_01_47123.mzXML,blank_culturemedia,blank_culturemedia,563193|Parabacteroides sp. D13,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_77,Parabacteroides sp. D13,563193,Bacteria,FCB group,Bacteroidetes/Chlorobi group,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,not applicable,gastrointestinal_tissue,diseased_ulcerative colitis,FCM,blank_media,culture_0h
MSV000084475,HM_825_BF2_01_47154.mzXML,blank_culturemedia,blank_culturemedia,1111133|Peptoniphilus sp. BV3AC2,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_825,Peptoniphilus sp. BV3AC2,1111133,Bacteria,Terrabacteria group,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,not applicable,not applicable,vaginal,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_871_BB12_01_47100.mzXML,blank_culturemedia,blank_culturemedia,936562|Fusobacterium sp. CM21,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_871,Fusobacterium sp. CM21,936562,Bacteria,not applicable,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,not applicable,not applicable,oral,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_874_BC1_01_47103.mzXML,blank_culturemedia,blank_culturemedia,936563|Fusobacterium sp. CM22,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_874,Fusobacterium sp. CM22,936563,Bacteria,not applicable,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,not applicable,not applicable,oral,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_934_BA8_01_47080.mzXML,blank_culturemedia,blank_culturemedia,1134785|Enterococcus faecalis,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_934,Enterococcus faecalis ERV103,1134785,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,not applicable,unspecified,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_952_BA9_01_47081.mzXML,blank_culturemedia,blank_culturemedia,1134804|Enterococcus faecium,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_952,Enterococcus faecium 503,1134804,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,not applicable,unspecified,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_959_BA10_01_47082.mzXML,blank_culturemedia,blank_culturemedia,1134811|Enterococcus faecium,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_959,Enterococcus faecium 513,1134811,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,not applicable,unspecified,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_965_BA11_01_47083.mzXML,blank_culturemedia,blank_culturemedia,1134817|Enterococcus faecium,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_965,Enterococcus faecium E417,1134817,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,not applicable,blood,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_968_BA12_01_47084.mzXML,blank_culturemedia,blank_culturemedia,1134820|Enterococcus faecium,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_968,Enterococcus faecium ERV102,1134820,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,not applicable,sputum,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_970_BB1_01_47087.mzXML,blank_culturemedia,blank_culturemedia,1134822|Enterococcus faecium,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_970,Enterococcus faecium ERV165,1134822,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,not applicable,gastrointestinal_stool,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_975_BB2_01_47088.mzXML,blank_culturemedia,blank_culturemedia,1134827|Enterococcus faecium,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_975,Enterococcus faecium ERV99,1134827,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,not applicable,peritineal fluid,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_992_BB6_01_47092.mzXML,blank_culturemedia,blank_culturemedia,1204474|Fusobacterium nucleatum CTI-01,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_992,Fusobacterium nucleatum CTI_01,1204474,Bacteria,not applicable,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,not applicable,gastrointestinal_tissue,diseased_colorectal carcinoma,FCM,blank_media,culture_0h
MSV000084475,HM_994_BB7_01_47095.mzXML,blank_culturemedia,blank_culturemedia,1204476|Fusobacterium nucleatum CTI-03,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_994,Fusobacterium nucleatum CTI_03,1204476,Bacteria,not applicable,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,not applicable,gastrointestinal_tissue,diseased_colorectal carcinoma,FCM,blank_media,culture_0h
MSV000084475,HM_996_BB8_01_47096.mzXML,blank_culturemedia,blank_culturemedia,1316587|Fusobacterium nucleatum CTI-06,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_996,Fusobacterium nucleatum CTI_06,1316587,Bacteria,not applicable,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,not applicable,gastrointestinal_tissue,diseased_colorectal carcinoma,FCM,blank_media,culture_0h
MSV000084475,HM_1051_GA3_01_47164.mzXML,blank_culturemedia,blank_culturemedia,1073365|Peptostreptococcus sp. CC14N,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1051,Peptostreptococcus sp. CC14N,1073365,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus anaerobius,not applicable,gastrointestinal_tissue,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_1053_GB3_01_47180.mzXML,blank_culturemedia,blank_culturemedia,1073366|Prevotella nigrescens CC14M,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1053,Prevotella nigrescens CC14M,1073366,Bacteria,FCB group,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nigrescens,not applicable,gastrointestinal_tissue,unspecified,FCM,blank_media,culture_0h
MSV000084475,HM_1064_GA5_01_47166.mzXML,blank_culturemedia,blank_culturemedia,1227272|Porphyromonas sp. oral taxon 278,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1064,Porphyromonas sp. W7784,1227272,Bacteria,FCB group,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas sp. oral taxon 278,not applicable,oral,healthy,FCM,blank_media,culture_0h
MSV000084475,HM_1088_GA7_01_47170.mzXML,blank_culturemedia,blank_culturemedia,1287476|Prevotella bivia DNF00188,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1088,Prevotella bivia DNF00188,1287476,Bacteria,FCB group,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bivia,not applicable,vaginal,diseased_bacterial vaginosis,FCM,blank_media,culture_0h
MSV000084475,HM_1157_GG6_01_47265.mzXML,blank_culturemedia,blank_culturemedia,1401067|Veillonella montpellierensis DNF00314,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1157,Veillonella montpellierensis DNF00314,1401067,Bacteria,Terrabacteria group,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella montpellierensis,not applicable,vaginal,diseased_bacterial vaginosis,FCM,blank_media,culture_0h
MSV000084475,HM_1165_GA8_01_47171.mzXML,blank_culturemedia,blank_culturemedia,1401072|Prevotella bivia DNF00650,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1165,Prevotella bivia DNF00650,1401072,Bacteria,FCB group,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bivia,not applicable,vaginal,diseased_bacterial vaginosis,FCM,blank_media,culture_0h
